countyFIPS,year,proprietors,prop_percap,prop_growth,str,imtr,cmtr,KPost2012,qtryr,pop10,tt_CO,tt_KS,tt_MO,tt_NE,tt_OK
29115,2014,2535,0.205712895,0.00675139,4.23,6,6.25,0,2014.1,1.2323,0,0,11,0,0
29117,2010,2433,0.160838236,-0.040236686,4.23,6,6.25,0,2010.1,1.5127,0,0,7,0,0
29117,2011,2454,0.162151447,0.008631319,4.23,6,6.25,0,2011.1,1.5134,0,0,8,0,0
29117,2012,2427,0.161208901,-0.011002445,4.23,6,6.25,0,2012.1,1.5055,0,0,9,0,0
29117,2013,2463,0.165146842,0.014833127,4.23,6,6.25,0,2013.1,1.4914,0,0,10,0,0
29117,2014,2513,0.166721953,0.020300447,4.23,6,6.25,0,2014.1,1.5073,0,0,11,0,0
29119,2010,2722,0.117973389,0.083167529,4.23,6,6.25,0,2010.1,2.3073,0,0,7,0,0
29119,2011,2939,0.128480874,0.079720794,4.23,6,6.25,0,2011.1,2.2875,0,0,8,0,0
29119,2012,2770,0.120797174,-0.057502552,4.23,6,6.25,0,2012.1,2.2931,0,0,9,0,0
29119,2013,2777,0.122854362,0.002527076,4.23,6,6.25,0,2013.1,2.2604,0,0,10,0,0
29119,2014,2789,0.122346026,0.00432121,4.23,6,6.25,0,2014.1,2.2796,0,0,11,0,0
29121,2010,3216,0.206246393,0.15310147,4.23,6,6.25,0,2010.1,1.5593,0,0,7,0,0
29121,2011,3250,0.20994832,0.010572139,4.23,6,6.25,0,2011.1,1.548,0,0,8,0,0
29121,2012,3229,0.207626029,-0.006461538,4.23,6,6.25,0,2012.1,1.5552,0,0,9,0,0
29121,2013,3233,0.208742252,0.001238774,4.23,6,6.25,0,2013.1,1.5488,0,0,10,0,0
29121,2014,3271,0.211537218,0.011753789,4.23,6,6.25,0,2014.1,1.5463,0,0,11,0,0
29123,2010,1494,0.122519272,-0.543258942,4.23,6,6.25,0,2010.1,1.2194,0,0,7,0,0
29123,2011,1565,0.126998296,0.047523427,4.23,6,6.25,0,2011.1,1.2323,0,0,8,0,0
29123,2012,1560,0.125160462,-0.003194888,4.23,6,6.25,0,2012.1,1.2464,0,0,9,0,0
29123,2013,1594,0.128641756,0.021794872,4.23,6,6.25,0,2013.1,1.2391,0,0,10,0,0
29123,2014,1500,0.121496841,-0.058971142,4.23,6,6.25,0,2014.1,1.2346,0,0,11,0,0
29125,2010,1671,0.181966678,0.114,4.23,6,6.25,0,2010.1,0.9183,0,0,7,0,0
29125,2011,1643,0.17827691,-0.016756433,4.23,6,6.25,0,2011.1,0.9216,0,0,8,0,0
29125,2012,1660,0.183364631,0.010346926,4.23,6,6.25,0,2012.1,0.9053,0,0,9,0,0
29125,2013,1678,0.185005513,0.010843373,4.23,6,6.25,0,2013.1,0.907,0,0,10,0,0
29125,2014,1701,0.189042009,0.013706794,4.23,6,6.25,0,2014.1,0.8998,0,0,11,0,0
29127,2010,3612,0.125486381,1.12345679,4.23,6,6.25,0,2010.1,2.8784,0,0,7,0,0
29127,2011,3561,0.123697374,-0.014119601,4.23,6,6.25,0,2011.1,2.8788,0,0,8,0,0
29127,2012,3483,0.12091231,-0.02190396,4.23,6,6.25,0,2012.1,2.8806,0,0,9,0,0
29127,2013,3524,0.122115185,0.011771461,4.23,6,6.25,0,2013.1,2.8858,0,0,10,0,0
29127,2014,3541,0.122653273,0.004824064,4.23,6,6.25,0,2014.1,2.887,0,0,11,0,0
29129,2010,865,0.228896533,-0.755718724,4.23,6,6.25,0,2010.1,0.3779,0,0,7,0,0
29129,2011,879,0.232293869,0.016184971,4.23,6,6.25,0,2011.1,0.3784,0,0,8,0,0
29129,2012,891,0.239580532,0.013651877,4.23,6,6.25,0,2012.1,0.3719,0,0,9,0,0
29129,2013,926,0.251425468,0.039281706,4.23,6,6.25,0,2013.1,0.3683,0,0,10,0,0
29129,2014,921,0.24831491,-0.005399568,4.23,6,6.25,0,2014.1,0.3709,0,0,11,0,0
29131,2010,3099,0.125328588,2.364820847,4.23,6,6.25,0,2010.1,2.4727,0,0,7,0,0
29131,2011,3134,0.126243706,0.011293966,4.23,6,6.25,0,2011.1,2.4825,0,0,8,0,0
29131,2012,3033,0.122714031,-0.032227186,4.23,6,6.25,0,2012.1,2.4716,0,0,9,0,0
29131,2013,3073,0.122895421,0.013188262,4.23,6,6.25,0,2013.1,2.5005,0,0,10,0,0
29131,2014,3115,0.124336407,0.013667426,4.23,6,6.25,0,2014.1,2.5053,0,0,11,0,0
29133,2010,1309,0.091385088,-0.579775281,4.23,6,6.25,0,2010.1,1.4324,0,0,7,0,0
29133,2011,1311,0.092,0.001527884,4.23,6,6.25,0,2011.1,1.425,0,0,8,0,0
29133,2012,1319,0.092250664,0.006102212,4.23,6,6.25,0,2012.1,1.4298,0,0,9,0,0
29133,2013,1340,0.094147404,0.015921152,4.23,6,6.25,0,2013.1,1.4233,0,0,10,0,0
29133,2014,1316,0.092643435,-0.017910448,4.23,6,6.25,0,2014.1,1.4205,0,0,11,0,0
29135,2010,2566,0.164287086,0.949848024,4.23,6,6.25,0,2010.1,1.5619,0,0,7,0,0
29135,2011,2582,0.16450051,0.006235386,4.23,6,6.25,0,2011.1,1.5696,0,0,8,0,0
29135,2012,2525,0.161105085,-0.02207591,4.23,6,6.25,0,2012.1,1.5673,0,0,9,0,0
29135,2013,2591,0.164413986,0.026138614,4.23,6,6.25,0,2013.1,1.5759,0,0,10,0,0
29135,2014,2589,0.163498579,-0.000771903,4.23,6,6.25,0,2014.1,1.5835,0,0,11,0,0
29137,2010,1944,0.220934197,-0.249130939,4.23,6,6.25,0,2010.1,0.8799,0,0,7,0,0
29137,2011,2009,0.231478281,0.033436214,4.23,6,6.25,0,2011.1,0.8679,0,0,8,0,0
29137,2012,1978,0.227958972,-0.015430562,4.23,6,6.25,0,2012.1,0.8677,0,0,9,0,0
29137,2013,1973,0.225924654,-0.002527806,4.23,6,6.25,0,2013.1,0.8733,0,0,10,0,0
29137,2014,2018,0.232408154,0.022807907,4.23,6,6.25,0,2014.1,0.8683,0,0,11,0,0
29139,2010,2009,0.164254762,-0.004459861,4.23,6,6.25,0,2010.1,1.2231,0,0,7,0,0
29139,2011,2052,0.16781158,0.021403683,4.23,6,6.25,0,2011.1,1.2228,0,0,8,0,0
29139,2012,2039,0.169619832,-0.006335283,4.23,6,6.25,0,2012.1,1.2021,0,0,9,0,0
29139,2013,2043,0.171091198,0.001961746,4.23,6,6.25,0,2013.1,1.1941,0,0,10,0,0
29139,2014,2061,0.174365482,0.008810573,4.23,6,6.25,0,2014.1,1.182,0,0,11,0,0
29141,2010,3498,0.170119638,0.697234352,4.23,6,6.25,0,2010.1,2.0562,0,0,7,0,0
29141,2011,3549,0.174047374,0.01457976,4.23,6,6.25,0,2011.1,2.0391,0,0,8,0,0
29141,2012,3496,0.173619388,-0.014933784,4.23,6,6.25,0,2012.1,2.0136,0,0,9,0,0
29141,2013,3503,0.173330035,0.002002288,4.23,6,6.25,0,2013.1,2.021,0,0,10,0,0
29141,2014,3440,0.170347628,-0.017984585,4.23,6,6.25,0,2014.1,2.0194,0,0,11,0,0
29143,2010,1461,0.077175004,-0.575290698,4.23,6,6.25,0,2010.1,1.8931,0,0,7,0,0
29143,2011,1479,0.078661844,0.012320329,4.23,6,6.25,0,2011.1,1.8802,0,0,8,0,0
29143,2012,1433,0.07748878,-0.031102096,4.23,6,6.25,0,2012.1,1.8493,0,0,9,0,0
29143,2013,1397,0.076205542,-0.025122121,4.23,6,6.25,0,2013.1,1.8332,0,0,10,0,0
29143,2014,1398,0.076661549,0.00071582,4.23,6,6.25,0,2014.1,1.8236,0,0,11,0,0
29145,2010,8828,0.151829939,5.314735336,4.23,6,6.25,0,2010.1,5.8144,0,0,7,0,0
29145,2011,6718,0.114197321,-0.239012234,4.23,6,6.25,0,2011.1,5.8828,0,0,8,0,0
29145,2012,6543,0.110765012,-0.026049419,4.23,6,6.25,0,2012.1,5.9071,0,0,9,0,0
29145,2013,6417,0.109164214,-0.019257221,4.23,6,6.25,0,2013.1,5.8783,0,0,10,0,0
29145,2014,6416,0.109503004,-0.000155836,4.23,6,6.25,0,2014.1,5.8592,0,0,11,0,0
29147,2010,3374,0.144329897,-0.474127182,4.23,6,6.25,0,2010.1,2.3377,0,0,7,0,0
29147,2011,3417,0.145838668,0.012744517,4.23,6,6.25,0,2011.1,2.343,0,0,8,0,0
29147,2012,3453,0.147709287,0.010535558,4.23,6,6.25,0,2012.1,2.3377,0,0,9,0,0
29147,2013,3490,0.150269107,0.01071532,4.23,6,6.25,0,2013.1,2.3225,0,0,10,0,0
29147,2014,3405,0.147523937,-0.024355301,4.23,6,6.25,0,2014.1,2.3081,0,0,11,0,0
29149,2010,1712,0.15663312,-0.497209985,4.23,6,6.25,0,2010.1,1.093,0,0,7,0,0
29149,2011,1726,0.155916893,0.00817757,4.23,6,6.25,0,2011.1,1.107,0,0,8,0,0
29149,2012,1726,0.156809303,0,4.23,6,6.25,0,2012.1,1.1007,0,0,9,0,0
29149,2013,1734,0.157736742,0.004634994,4.23,6,6.25,0,2013.1,1.0993,0,0,10,0,0
29149,2014,1700,0.156192576,-0.019607843,4.23,6,6.25,0,2014.1,1.0884,0,0,11,0,0
29151,2010,2569,0.185113129,0.511176471,4.23,6,6.25,0,2010.1,1.3878,0,0,7,0,0
29151,2011,2577,0.185116012,0.003114052,4.23,6,6.25,0,2011.1,1.3921,0,0,8,0,0
29151,2012,2529,0.182414887,-0.01862631,4.23,6,6.25,0,2012.1,1.3864,0,0,9,0,0
29151,2013,2575,0.188093499,0.018189008,4.23,6,6.25,0,2013.1,1.369,0,0,10,0,0
29151,2014,2580,0.188665448,0.001941748,4.23,6,6.25,0,2014.1,1.3675,0,0,11,0,0
29153,2010,1739,0.17887266,-0.325968992,4.23,6,6.25,0,2010.1,0.9722,0,0,7,0,0
29153,2011,1723,0.178586235,-0.00920069,4.23,6,6.25,0,2011.1,0.9648,0,0,8,0,0
29153,2012,1658,0.172492717,-0.037724898,4.23,6,6.25,0,2012.1,0.9612,0,0,9,0,0
29153,2013,1620,0.169971671,-0.02291918,4.23,6,6.25,0,2013.1,0.9531,0,0,10,0,0
29153,2014,1628,0.172002113,0.004938272,4.23,6,6.25,0,2014.1,0.9465,0,0,11,0,0
29155,2010,1489,0.081624822,-0.085380835,4.23,6,6.25,0,2010.1,1.8242,0,0,7,0,0
29155,2011,1606,0.088202988,0.078576226,4.23,6,6.25,0,2011.1,1.8208,0,0,8,0,0
29155,2012,1492,0.082403623,-0.070983811,4.23,6,6.25,0,2012.1,1.8106,0,0,9,0,0
29155,2013,1534,0.08624761,0.028150134,4.23,6,6.25,0,2013.1,1.7786,0,0,10,0,0
29155,2014,1521,0.086484335,-0.008474576,4.23,6,6.25,0,2014.1,1.7587,0,0,11,0,0
29157,2010,2826,0.148940656,0.857988166,4.23,6,6.25,0,2010.1,1.8974,0,0,7,0,0
29157,2011,3011,0.159152175,0.065463553,4.23,6,6.25,0,2011.1,1.8919,0,0,8,0,0
29157,2012,3064,0.160907468,0.017602126,4.23,6,6.25,0,2012.1,1.9042,0,0,9,0,0
29157,2013,3097,0.16203631,0.010770235,4.23,6,6.25,0,2013.1,1.9113,0,0,10,0,0
29157,2014,3131,0.163157895,0.010978366,4.23,6,6.25,0,2014.1,1.919,0,0,11,0,0
29159,2010,4672,0.110538021,0.492175024,4.23,6,6.25,0,2010.1,4.2266,0,0,7,0,0
29159,2011,4815,0.114280967,0.030607877,4.23,6,6.25,0,2011.1,4.2133,0,0,8,0,0
29159,2012,4767,0.112748344,-0.009968847,4.23,6,6.25,0,2012.1,4.228,0,0,9,0,0
29159,2013,4829,0.114531698,0.013006083,4.23,6,6.25,0,2013.1,4.2163,0,0,10,0,0
29159,2014,4857,0.115288756,0.005798302,4.23,6,6.25,0,2014.1,4.2129,0,0,11,0,0
29161,2010,5055,0.11155739,0.040765905,4.23,6,6.25,0,2010.1,4.5313,0,0,7,0,0
29161,2011,4997,0.110589797,-0.011473788,4.23,6,6.25,0,2011.1,4.5185,0,0,8,0,0
29161,2012,4868,0.107696732,-0.025815489,4.23,6,6.25,0,2012.1,4.5201,0,0,9,0,0
29161,2013,4921,0.109562507,0.010887428,4.23,6,6.25,0,2013.1,4.4915,0,0,10,0,0
29161,2014,4868,0.108580733,-0.010770169,4.23,6,6.25,0,2014.1,4.4833,0,0,11,0,0
29163,2010,2665,0.144178749,-0.452547247,4.23,6,6.25,0,2010.1,1.8484,0,0,7,0,0
29163,2011,2721,0.145999893,0.021013133,4.23,6,6.25,0,2011.1,1.8637,0,0,8,0,0
29163,2012,2633,0.142093902,-0.032341051,4.23,6,6.25,0,2012.1,1.853,0,0,9,0,0
29163,2013,2674,0.143941433,0.015571591,4.23,6,6.25,0,2013.1,1.8577,0,0,10,0,0
29163,2014,2681,0.14511502,0.002617801,4.23,6,6.25,0,2014.1,1.8475,0,0,11,0,0
29165,2010,11414,0.127232193,3.257366654,4.23,6,6.25,0,2010.1,8.971,0,0,7,0,0
29165,2011,11658,0.128389243,0.021377256,4.23,6,6.25,0,2011.1,9.0802,0,0,8,0,0
29165,2012,11523,0.12504205,-0.011580031,4.23,6,6.25,0,2012.1,9.2153,0,0,9,0,0
29165,2013,12076,0.129386176,0.047990975,4.23,6,6.25,0,2013.1,9.3333,0,0,10,0,0
29165,2014,12302,0.129717304,0.018714806,4.23,6,6.25,0,2014.1,9.4837,0,0,11,0,0
29167,2010,4722,0.151520986,-0.616159974,4.23,6,6.25,0,2010.1,3.1164,0,0,7,0,0
29167,2011,4849,0.155436594,0.026895383,4.23,6,6.25,0,2011.1,3.1196,0,0,8,0,0
29167,2012,4705,0.151393269,-0.029696845,4.23,6,6.25,0,2012.1,3.1078,0,0,9,0,0
29167,2013,4637,0.149609602,-0.01445271,4.23,6,6.25,0,2013.1,3.0994,0,0,10,0,0
29167,2014,4668,0.150459307,0.006685357,4.23,6,6.25,0,2014.1,3.1025,0,0,11,0,0
29169,2010,3866,0.073158731,-0.171808055,4.23,6,6.25,0,2010.1,5.2844,0,0,7,0,0
29169,2011,3869,0.072625908,0.000775996,4.23,6,6.25,0,2011.1,5.3273,0,0,8,0,0
29169,2012,3850,0.07208118,-0.00491083,4.23,6,6.25,0,2012.1,5.3412,0,0,9,0,0
29169,2013,4031,0.074949333,0.047012987,4.23,6,6.25,0,2013.1,5.3783,0,0,10,0,0
29169,2014,4076,0.076179796,0.011163483,4.23,6,6.25,0,2014.1,5.3505,0,0,11,0,0
29171,2010,1176,0.236619718,-0.711481845,4.23,6,6.25,0,2010.1,0.497,0,0,7,0,0
29171,2011,1153,0.232272361,-0.019557823,4.23,6,6.25,0,2011.1,0.4964,0,0,8,0,0
29171,2012,1181,0.239020441,0.024284475,4.23,6,6.25,0,2012.1,0.4941,0,0,9,0,0
29171,2013,1220,0.24979525,0.033022862,4.23,6,6.25,0,2013.1,0.4884,0,0,10,0,0
29171,2014,1227,0.253303055,0.005737705,4.23,6,6.25,0,2014.1,0.4844,0,0,11,0,0
29173,2010,1562,0.153227389,0.273023635,4.23,6,6.25,0,2010.1,1.0194,0,0,7,0,0
29173,2011,1582,0.15354751,0.012804097,4.23,6,6.25,0,2011.1,1.0303,0,0,8,0,0
29173,2012,1559,0.151875304,-0.014538559,4.23,6,6.25,0,2012.1,1.0265,0,0,9,0,0
29173,2013,1553,0.152554028,-0.003848621,4.23,6,6.25,0,2013.1,1.018,0,0,10,0,0
29173,2014,1601,0.155769605,0.03090792,4.23,6,6.25,0,2014.1,1.0278,0,0,11,0,0
29175,2010,2984,0.117295597,0.863835103,4.23,6,6.25,0,2010.1,2.544,0,0,7,0,0
29175,2011,3012,0.119249347,0.009383378,4.23,6,6.25,0,2011.1,2.5258,0,0,8,0,0
29175,2012,2997,0.118397661,-0.00498008,4.23,6,6.25,0,2012.1,2.5313,0,0,9,0,0
29175,2013,3050,0.122288601,0.017684351,4.23,6,6.25,0,2013.1,2.4941,0,0,10,0,0
29175,2014,3023,0.12057756,-0.008852459,4.23,6,6.25,0,2014.1,2.5071,0,0,11,0,0
29177,2010,2973,0.126666951,-0.016539861,4.23,6,6.25,0,2010.1,2.3471,0,0,7,0,0
29177,2011,2990,0.128221622,0.00571813,4.23,6,6.25,0,2011.1,2.3319,0,0,8,0,0
29177,2012,2883,0.12500542,-0.035785953,4.23,6,6.25,0,2012.1,2.3063,0,0,9,0,0
29177,2013,2881,0.125103131,-0.000693722,4.23,6,6.25,0,2013.1,2.3029,0,0,10,0,0
29177,2014,2899,0.126356623,0.006247831,4.23,6,6.25,0,2014.1,2.2943,0,0,11,0,0
29179,2010,735,0.110046414,-0.746464298,4.23,6,6.25,0,2010.1,0.6679,0,0,7,0,0
29179,2011,729,0.109099072,-0.008163265,4.23,6,6.25,0,2011.1,0.6682,0,0,8,0,0
29179,2012,724,0.108659763,-0.006858711,4.23,6,6.25,0,2012.1,0.6663,0,0,9,0,0
29179,2013,763,0.115904603,0.053867403,4.23,6,6.25,0,2013.1,0.6583,0,0,10,0,0
29179,2014,759,0.116232772,-0.005242464,4.23,6,6.25,0,2014.1,0.653,0,0,11,0,0
29181,2010,1780,0.126232182,1.345191041,4.23,6,6.25,0,2010.1,1.4101,0,0,7,0,0
29181,2011,1765,0.124761434,-0.008426966,4.23,6,6.25,0,2011.1,1.4147,0,0,8,0,0
29181,2012,1752,0.124759667,-0.007365439,4.23,6,6.25,0,2012.1,1.4043,0,0,9,0,0
29181,2013,1784,0.127174223,0.01826484,4.23,6,6.25,0,2013.1,1.4028,0,0,10,0,0
29181,2014,1756,0.125616997,-0.015695067,4.23,6,6.25,0,2014.1,1.3979,0,0,11,0,0
29183,2010,39326,0.108683396,21.3952164,4.23,6,6.25,0,2010.1,36.184,0,0,7,0,0
29183,2011,40547,0.111007989,0.031048162,4.23,6,6.25,0,2011.1,36.5262,0,0,8,0,0
29183,2012,40320,0.109238097,-0.005598441,4.23,6,6.25,0,2012.1,36.9102,0,0,9,0,0
29183,2013,41113,0.109870228,0.019667659,4.23,6,6.25,0,2013.1,37.4196,0,0,10,0,0
29183,2014,41694,0.109751668,0.014131783,4.23,6,6.25,0,2014.1,37.9894,0,0,11,0,0
29185,2010,1590,0.16196394,-0.961865017,4.23,6,6.25,0,2010.1,0.9817,0,0,7,0,0
29185,2011,1592,0.164005357,0.001257862,4.23,6,6.25,0,2011.1,0.9707,0,0,8,0,0
29185,2012,1530,0.160680529,-0.038944724,4.23,6,6.25,0,2012.1,0.9522,0,0,9,0,0
29185,2013,1531,0.161022297,0.000653595,4.23,6,6.25,0,2013.1,0.9508,0,0,10,0,0
29185,2014,1542,0.162881589,0.007184847,4.23,6,6.25,0,2014.1,0.9467,0,0,11,0,0
29186,2010,2165,0.119501021,0.404020752,4.23,6,6.25,0,2010.1,1.8117,0,0,7,0,0
29186,2011,2152,0.118053651,-0.006004619,4.23,6,6.25,0,2011.1,1.8229,0,0,8,0,0
29186,2012,2147,0.120219497,-0.00232342,4.23,6,6.25,0,2012.1,1.7859,0,0,9,0,0
29186,2013,2302,0.128309459,0.072193759,4.23,6,6.25,0,2013.1,1.7941,0,0,10,0,0
29186,2014,2284,0.127171492,-0.007819288,4.23,6,6.25,0,2014.1,1.796,0,0,11,0,0
29187,2010,5546,0.08462137,1.428196147,4.23,6,6.25,0,2010.1,6.5539,0,0,7,0,0
29187,2011,5688,0.086740374,0.025604039,4.23,6,6.25,0,2011.1,6.5575,0,0,8,0,0
29187,2012,5631,0.085504738,-0.010021097,4.23,6,6.25,0,2012.1,6.5856,0,0,9,0,0
29187,2013,5703,0.086110314,0.012786361,4.23,6,6.25,0,2013.1,6.6229,0,0,10,0,0
29187,2014,5636,0.085402997,-0.011748203,4.23,6,6.25,0,2014.1,6.5993,0,0,11,0,0
29189,2010,131445,0.131598576,22.32239177,4.23,6,6.25,0,2010.1,99.8833,0,0,7,0,0
29189,2011,136844,0.136981118,0.041074214,4.23,6,6.25,0,2011.1,99.8999,0,0,8,0,0
29189,2012,135178,0.135106394,-0.012174447,4.23,6,6.25,0,2012.1,100.053,0,0,9,0,0
29189,2013,136183,0.136077132,0.007434642,4.23,6,6.25,0,2013.1,100.0778,0,0,10,0,0
29189,2014,136423,0.136258536,0.001762335,4.23,6,6.25,0,2014.1,100.1207,0,0,11,0,0
29195,2010,2981,0.12737139,-0.978148846,4.23,6,6.25,0,2010.1,2.3404,0,0,7,0,0
29195,2011,2979,0.127706092,-0.000670916,4.23,6,6.25,0,2011.1,2.3327,0,0,8,0,0
29195,2012,2895,0.123333191,-0.028197382,4.23,6,6.25,0,2012.1,2.3473,0,0,9,0,0
29195,2013,2981,0.128342016,0.02970639,4.23,6,6.25,0,2013.1,2.3227,0,0,10,0,0
29195,2014,2987,0.128313072,0.002012747,4.23,6,6.25,0,2014.1,2.3279,0,0,11,0,0
29197,2010,867,0.19513842,-0.709742216,4.23,6,6.25,0,2010.1,0.4443,0,0,7,0,0
29197,2011,903,0.205647916,0.041522491,4.23,6,6.25,0,2011.1,0.4391,0,0,8,0,0
29197,2012,878,0.2,-0.027685493,4.23,6,6.25,0,2012.1,0.439,0,0,9,0,0
29197,2013,855,0.195876289,-0.0261959,4.23,6,6.25,0,2013.1,0.4365,0,0,10,0,0
29197,2014,899,0.204411096,0.051461988,4.23,6,6.25,0,2014.1,0.4398,0,0,11,0,0
29199,2010,1308,0.270080529,0.454949944,4.23,6,6.25,0,2010.1,0.4843,0,0,7,0,0
29199,2011,1349,0.278259076,0.031345566,4.23,6,6.25,0,2011.1,0.4848,0,0,8,0,0
29199,2012,1316,0.269175701,-0.024462565,4.23,6,6.25,0,2012.1,0.4889,0,0,9,0,0
29199,2013,1342,0.272819679,0.019756839,4.23,6,6.25,0,2013.1,0.4919,0,0,10,0,0
29199,2014,1328,0.272970195,-0.010432191,4.23,6,6.25,0,2014.1,0.4865,0,0,11,0,0
29201,2010,4638,0.118177649,2.49246988,4.23,6,6.25,0,2010.1,3.9246,0,0,7,0,0
29201,2011,4787,0.122345184,0.032125916,4.23,6,6.25,0,2011.1,3.9127,0,0,8,0,0
29201,2012,4701,0.120113445,-0.017965323,4.23,6,6.25,0,2012.1,3.9138,0,0,9,0,0
29201,2013,4900,0.124984058,0.042331419,4.23,6,6.25,0,2013.1,3.9205,0,0,10,0,0
29201,2014,5068,0.1303565,0.034285714,4.23,6,6.25,0,2014.1,3.8878,0,0,11,0,0
29203,2010,1486,0.175941274,-0.706787687,4.23,6,6.25,0,2010.1,0.8446,0,0,7,0,0
29203,2011,1594,0.189311164,0.072678331,4.23,6,6.25,0,2011.1,0.842,0,0,8,0,0
29203,2012,1595,0.191614608,0.000627353,4.23,6,6.25,0,2012.1,0.8324,0,0,9,0,0
29203,2013,1596,0.192963366,0.000626959,4.23,6,6.25,0,2013.1,0.8271,0,0,10,0,0
29203,2014,1534,0.185131547,-0.038847118,4.23,6,6.25,0,2014.1,0.8286,0,0,11,0,0
29205,2010,1602,0.251294118,0.044328553,4.23,6,6.25,0,2010.1,0.6375,0,0,7,0,0
29205,2011,1648,0.263848863,0.028714107,4.23,6,6.25,0,2011.1,0.6246,0,0,8,0,0
29205,2012,1610,0.258095543,-0.023058252,4.23,6,6.25,0,2012.1,0.6238,0,0,9,0,0
29205,2013,1612,0.261560928,0.001242236,4.23,6,6.25,0,2013.1,0.6163,0,0,10,0,0
29205,2014,1634,0.266731962,0.013647643,4.23,6,6.25,0,2014.1,0.6126,0,0,11,0,0
29207,2010,4292,0.14296659,1.626682987,4.23,6,6.25,0,2010.1,3.0021,0,0,7,0,0
29207,2011,4426,0.148274707,0.031220876,4.23,6,6.25,0,2011.1,2.985,0,0,8,0,0
29207,2012,4514,0.151258252,0.019882512,4.23,6,6.25,0,2012.1,2.9843,0,0,9,0,0
29207,2013,4704,0.157561547,0.042091272,4.23,6,6.25,0,2013.1,2.9855,0,0,10,0,0
29207,2014,4852,0.162453544,0.031462585,4.23,6,6.25,0,2014.1,2.9867,0,0,11,0,0
29209,2010,4533,0.141395552,-0.065746084,4.23,6,6.25,0,2010.1,3.2059,0,0,7,0,0
29209,2011,4510,0.141547925,-0.005073902,4.23,6,6.25,0,2011.1,3.1862,0,0,8,0,0
29209,2012,4391,0.138872197,-0.026385809,4.23,6,6.25,0,2012.1,3.1619,0,0,9,0,0
29209,2013,4356,0.139018319,-0.007970849,4.23,6,6.25,0,2013.1,3.1334,0,0,10,0,0
29209,2014,4372,0.140651139,0.003673095,4.23,6,6.25,0,2014.1,3.1084,0,0,11,0,0
29211,2010,1452,0.216071429,-0.667886551,4.23,6,6.25,0,2010.1,0.672,0,0,7,0,0
29211,2011,1449,0.217111178,-0.002066116,4.23,6,6.25,0,2011.1,0.6674,0,0,8,0,0
29211,2012,1462,0.222899832,0.008971705,4.23,6,6.25,0,2012.1,0.6559,0,0,9,0,0
29211,2013,1474,0.227328809,0.008207934,4.23,6,6.25,0,2013.1,0.6484,0,0,10,0,0
29211,2014,1409,0.218348055,-0.044097693,4.23,6,6.25,0,2014.1,0.6453,0,0,11,0,0
29213,2010,7143,0.1375479,4.069552874,4.23,6,6.25,0,2010.1,5.1931,0,0,7,0,0
29213,2011,7581,0.144026902,0.061318774,4.23,6,6.25,0,2011.1,5.2636,0,0,8,0,0
29213,2012,7560,0.142805871,-0.002770083,4.23,6,6.25,0,2012.1,5.2939,0,0,9,0,0
29213,2013,7458,0.13993808,-0.013492063,4.23,6,6.25,0,2013.1,5.3295,0,0,10,0,0
29213,2014,7658,0.141917311,0.026816841,4.23,6,6.25,0,2014.1,5.3961,0,0,11,0,0
29215,2010,3880,0.149064505,-0.493340298,4.23,6,6.25,0,2010.1,2.6029,0,0,7,0,0
29215,2011,3886,0.149824575,0.001546392,4.23,6,6.25,0,2011.1,2.5937,0,0,8,0,0
29215,2012,3860,0.149862173,-0.006690685,4.23,6,6.25,0,2012.1,2.5757,0,0,9,0,0
29215,2013,3811,0.148640743,-0.012694301,4.23,6,6.25,0,2013.1,2.5639,0,0,10,0,0
29215,2014,3848,0.150148275,0.009708738,4.23,6,6.25,0,2014.1,2.5628,0,0,11,0,0
29217,2010,3428,0.162272189,-0.109147609,4.23,6,6.25,0,2010.1,2.1125,0,0,7,0,0
29217,2011,3371,0.160607937,-0.016627771,4.23,6,6.25,0,2011.1,2.0989,0,0,8,0,0
29217,2012,3351,0.16123755,-0.005932958,4.23,6,6.25,0,2012.1,2.0783,0,0,9,0,0
29217,2013,3326,0.159077865,-0.00746046,4.23,6,6.25,0,2013.1,2.0908,0,0,10,0,0
29217,2014,3362,0.160377809,0.010823812,4.23,6,6.25,0,2014.1,2.0963,0,0,11,0,0
29219,2010,3672,0.112696805,0.09220702,4.23,6,6.25,0,2010.1,3.2583,0,0,7,0,0
29219,2011,3731,0.114360153,0.016067538,4.23,6,6.25,0,2011.1,3.2625,0,0,8,0,0
29219,2012,3749,0.114330152,0.004824444,4.23,6,6.25,0,2012.1,3.2791,0,0,9,0,0
29219,2013,3819,0.115594164,0.018671646,4.23,6,6.25,0,2013.1,3.3038,0,0,10,0,0
29219,2014,3827,0.115018183,0.002094789,4.23,6,6.25,0,2014.1,3.3273,0,0,11,0,0
29221,2010,1867,0.074149092,-0.51215051,4.23,6,6.25,0,2010.1,2.5179,0,0,7,0,0
29221,2011,1867,0.074370618,0,4.23,6,6.25,0,2011.1,2.5104,0,0,8,0,0
29221,2012,1798,0.071610642,-0.036957686,4.23,6,6.25,0,2012.1,2.5108,0,0,9,0,0
29221,2013,1804,0.071686867,0.003337041,4.23,6,6.25,0,2013.1,2.5165,0,0,10,0,0
29221,2014,1818,0.072415853,0.007760532,4.23,6,6.25,0,2014.1,2.5105,0,0,11,0,0
