year,countyFIPS,stateFIPS,amount
2013,29029.0,29.0,51910
2013,29031.0,29.0,84234
2013,29033.0,29.0,15084
2013,29035.0,29.0,11070
2013,29037.0,29.0,159885
2013,29039.0,29.0,18440
2013,29041.0,29.0,11609
2013,29043.0,29.0,115366
2013,29045.0,29.0,9181
2013,29047.0,29.0,389067
2013,29049.0,29.0,30933
2013,29051.0,29.0,100684
2013,29053.0,29.0,22899
2013,29055.0,29.0,26697
2013,29057.0,29.0,10433
2013,29059.0,29.0,16128
2013,29061.0,29.0,12255
2013,29063.0,29.0,10624
2013,29065.0,29.0,17560
2013,29067.0,29.0,13753
2013,29069.0,29.0,48688
2013,29071.0,29.0,148447
2013,29073.0,29.0,24662
2013,29075.0,29.0,12048
2013,29077.0,29.0,330879
2013,29079.0,29.0,14851
2013,29081.0,29.0,14116
2013,29083.0,29.0,26663
2013,29085.0,29.0,15312
2013,29087.0,29.0,7023
2013,29089.0,29.0,12052
2013,29091.0,29.0,56545
2013,29093.0,29.0,18243
2013,29095.0,29.0,994292
2013,29097.0,29.0,170789
2013,29099.0,29.0,322677
2013,29101.0,29.0,68031
2013,29103.0,29.0,5265
2013,29105.0,29.0,46964
2013,29107.0,29.0,47385
2013,29109.0,29.0,48034
2013,29111.0,29.0,13269
2013,29113.0,29.0,73822
2013,29115.0,29.0,22025
2013,29117.0,29.0,19810
2013,29119.0,29.0,30525
2013,29121.0,29.0,21463
2013,29123.0,29.0,17960
2013,29125.0,29.0,10739
2013,29127.0,29.0,43158
2013,29129.0,29.0,6575
2013,29131.0,29.0,44638
2013,29133.0,29.0,17338
2013,29135.0,29.0,19648
2013,29137.0,29.0,13683
2013,29139.0,29.0,15450
2013,29141.0,29.0,16776
2013,29143.0,29.0,26973
2013,29145.0,29.0,68393
2013,29147.0,29.0,29407
2013,29149.0,29.0,15871
2013,29151.0,29.0,13705
2013,29153.0,29.0,14890
2013,29155.0,29.0,39369
2013,29157.0,29.0,21340
2013,29159.0,29.0,52945
2013,29161.0,29.0,57302
2013,29163.0,29.0,22350
2013,29165.0,29.0,165083
2013,29167.0,29.0,46922
2013,29169.0,29.0,81940
2013,29171.0,29.0,6669
2013,29173.0,29.0,5684
2013,29175.0,29.0,35408
2013,29177.0,29.0,27898
2013,29179.0,29.0,13541
2013,29181.0,29.0,18330
2013,29183.0,29.0,568486
2013,29185.0,29.0,11618
2013,29186.0,29.0,20885
2013,29187.0,29.0,88488
2013,29189.0,29.0,1862209
2013,29195.0,29.0,31542
2013,29197.0,29.0,5342
2013,29199.0,29.0,6041
2013,29201.0,29.0,53449
2013,29203.0,29.0,7588
2013,29205.0,29.0,9868
2013,29207.0,29.0,41156
2013,29209.0,29.0,38442
2013,29211.0,29.0,10683
2013,29213.0,29.0,69889
2013,29215.0,29.0,32682
2013,29217.0,29.0,28455
